pid,trial_index,action_time,actions,block,path,queries,reward,rt,condition,bonus,score,simulation_mode,state_rewards,time_elapsed,trialTime,trial_type
25,5,"[4047, 5031, 5621]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['9', '1', '5', '6', '7', '8'], 'time': [1113, 1452, 1786, 2465, 2843, 3275]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['11', '4', '0', '9', '1', '5', '6', '7', '8'], 'time': [495, 759, 856, 988, 1356, 1755, 2155, 2675, 3064]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['11', '4', '0', '9', '1', '5', '6', '7', '6', '8'], 'time': [509, 766, 911, 1238, 1578, 1939, 2634, 2974, 3036, 3425]}, 'edge': {'target': [], 'time': []}}}","[24, 8, 4]","[156.96000000025379, 0.5000000000873115, 4046.2800000004645]",1,[],30,"[None, None, None]","['', -48, 4, -4, 2, 24, 8, 4, -4, -24, 4, 4, -2]",146530,[],mouselab-mdp
25,6,"[7186, 7744, 8266]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['1', '9', '5', '6', '7', '8', '10', '12', '11'], 'time': [1262, 1543, 1889, 2372, 2752, 3131, 5755, 6078, 6537]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['8', '5', '2', '1', '9', '0', '5', '8', '6', '7', '8', '2', '0', '0', '0', '10', '12', '11', '0'], 'time': [None, 631, 943, 1117, 1430, 1679, 1812, 2096, 2235, 2561, 2978, 3603, 4096, 4117, 4972, 5243, 5950, 6395, 6700]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '5', '2', '1', '9', '0', '5', '8', '6', '7', '6', '8', '5', '1', '2', '1', '0', '0', '5', '0', '9', '10', '12', '10', '11', '0', '5', '5'], 'time': [603, 700, 1082, 1382, 1659, 1728, 2048, 2179, 2520, 2867, 2923, 3291, 3499, 3548, 3978, 4075, 4103, 4145, 4971, 4978, 5000, 5909, 6304, 6367, 6645, 6707, 6749, 9048]}, 'edge': {'target': [], 'time': []}}}","[48, -4, -2]","[486.3949999999022, 90.43000000022585, 7185.07999999926]",1,[],33,"[None, None, None]","['', -48, -4, -4, 2, 48, -4, -4, -2, -24, 4, 4, 2]",155124,[],mouselab-mdp
25,7,"[8003, 8607, 9135]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['1', '9', '5', '10', '11', '12', '2', '6'], 'time': [576, 1141, 1546, 2099, 2406, 2878, 6720, 7300]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '1', '9', '0', '0', '5', '0', '10', '11', '12', '2', '2', '7', '6', '6'], 'time': [109, 407, 1060, 1275, 1324, 1386, 1748, 1900, 2303, 2623, 3810, 6581, 6907, 6949, 7164]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '1', '9', '0', '0', '5', '0', '9', '10', '11', '10', '12', '9', '1', '2', '2', '7', '6', '6'], 'time': [192, 713, 1241, 1282, 1338, 1727, 1775, 1873, 2261, 2553, 2609, 3046, 3289, 3734, 4762, 6859, 6921, 6963, 7414]}, 'edge': {'target': [], 'time': []}}}","[48, 4, -2]","[56.6200000011886, 16.0649999997986, 8002.085000000079]",1,[],42,"[None, None, None]","['', 24, 8, 2, 4, 24, 8, -2, -4, 48, 4, -4, -2]",162110,[],mouselab-mdp
25,8,"[5191, 5702, 6252]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['1', '9', '5', '10', '12', '11'], 'time': [592, 896, 1286, 1892, 2569, 4510]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '1', '9', '0', '5', '10', '12', '11', '11'], 'time': [176, 426, 821, 1030, 1175, 1634, 2155, 2912, 4273]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '9', '0', '5', '9', '10', '12', '10', '11', '11'], 'time': [217, 717, 1009, 1064, 1432, 1592, 2078, 2759, 2828, 3551, 4613]}, 'edge': {'target': [], 'time': []}}}","[24, 4, 4]","[108.20000000059372, 25.34999999991851, 5190.4949999989185]",1,[],26,"[None, None, None]","['', -24, 4, 2, -2, -24, -8, -4, 4, 24, 4, 2, 4]",172392,[],mouselab-mdp
25,9,"[6335, 6920, 7461]","['up', 'up', 'left']",training,"['0', '1', '2', '4']","{'click': {'state': {'target': ['1', '9', '5', '2', '6', '3', '7', '8', '4'], 'time': [1245, 1532, 1907, 2623, 3103, 4066, 4461, 4798, 5281]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '9', '1', '9', '0', '5', '2', '6', '7', '3', '3', '7', '8', '4'], 'time': [639, 889, 979, 1416, 1660, 1875, 2445, 2986, 3569, 3639, 3840, 4319, 4694, 5097]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '9', '1', '9', '0', '5', '2', '6', '7', '3', '2', '3', '7', '6', '8', '4', '7'], 'time': [673, 930, 1375, 1646, 1695, 2062, 2743, 3368, 3597, 3646, 3805, 4208, 4583, 4652, 4937, 5444, 5722]}, 'edge': {'target': [], 'time': []}}}","[48, -4, 4]","[11.419999998877756, 40.72999999878812, 6334.434999998863]",1,[],39,"[None, None, None]","['', 48, -4, 2, 4, 48, -8, -2, 2, -48, -4, -4, 4]",183222,[],mouselab-mdp
25,10,"[6617, 7190, 7751]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['9', '1', '5', '6', '2', '10', '7', '11', '12', '8'], 'time': [889, 1156, 1476, 2075, 2585, 3058, 3783, 4209, 4559, 5047]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['7', '1', '9', '1', '5', '6', '2', '10', '0', '7', '11', '12', '8'], 'time': [239, 454, 732, 1065, 1426, 1850, 2496, 2864, 3239, 3600, 4086, 4398, 4878]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['7', '1', '9', '1', '5', '6', '2', '10', '9', '0', '5', '7', '1', '11', '10', '12', '8'], 'time': [350, 642, 1010, 1267, 1635, 2190, 2725, 3183, 3218, 3246, 3287, 3871, 3933, 4329, 4378, 4669, 5176]}, 'edge': {'target': [], 'time': []}}}","[-48, 8, 4]","[85.70500000132597, 43.53000000081374, 6615.969999998924]",1,[],-46,"[None, None, None]","['', -48, -8, 4, -2, -48, 8, -4, -4, -48, 8, -2, 4]",190490,[],mouselab-mdp
25,11,"[5290, 6132, 6654]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['9', '1', '5', '6', '7', '8', '10', '12', '11'], 'time': [989, 1285, 1628, 2263, 2593, 2955, 3690, 4222, 4491]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '0', '0', '9', '1', '5', '6', '7', '8', '10', '12', '11'], 'time': [591, 605, 716, 771, 1257, 1570, 2153, 2486, 2813, 3494, 3938, 4438]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '0', '0', '9', '1', '5', '6', '7', '6', '8', '10', '12', '10', '11'], 'time': [598, 611, 757, 1104, 1410, 1827, 2438, 2723, 2785, 3091, 3882, 4320, 4410, 4618]}, 'edge': {'target': [], 'time': []}}}","[48, -8, 4]","[75.02999999996973, 59.80500000080792, 5289.41999999914]",1,[],35,"[None, None, None]","['', -24, 4, 4, 4, 48, -8, -2, 4, 24, -4, -4, 4]",199599,[],mouselab-mdp
25,12,"[4063, 5099, 5725]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['9', '1', '5', '10', '11', '12'], 'time': [876, 1154, 1489, 2078, 2754, 3075]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['7', '5', '0', '0', '9', '1', '5', '10', '11', '12'], 'time': [218, 489, 662, 683, 732, 1079, 1371, 1843, 2246, 2989]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['7', '5', '0', '0', '9', '1', '5', '9', '10', '11', '10', '12'], 'time': [315, 558, 669, 697, 982, 1273, 1641, 1829, 2211, 2857, 2933, 3197]}, 'edge': {'target': [], 'time': []}}}","[24, -4, 4]","[345.9600000005448, 6.730000000970904, 4061.5749999997206]",1,[],18,"[None, None, None]","['', -48, 8, -2, 4, -24, -4, 2, -2, 24, -4, -4, 4]",208641,[],mouselab-mdp
25,13,"[4847, 5430, 5959]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['9', '1', '5', '10', '11', '12'], 'time': [540, 820, 1115, 1654, 2233, 2565]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '9', '1', '5', '0', '10', '11', '12'], 'time': [225, 343, 725, 1058, 1308, 1482, 1927, 2468]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '9', '1', '5', '0', '9', '10', '11', '10', '12'], 'time': [315, 649, 933, 1253, 1322, 1433, 1829, 2343, 2427, 2690]}, 'edge': {'target': [], 'time': []}}}","[24, -8, 4]","[539.5800000005693, 130.82500000018626, 4845.5450000001]",1,[],14,"[None, None, None]","['', -48, -8, -4, -2, -24, -8, -4, 2, 24, -8, 2, 4]",216606,[],mouselab-mdp
25,14,"[3800, 4381, 4946]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['9', '1', '5', '10', '12', '11'], 'time': [720, 995, 1301, 1830, 2321, 3075]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '9', '1', '5', '10', '12', '11'], 'time': [343, 565, 940, 1210, 1696, 2141, 2683]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '9', '1', '5', '9', '10', '12', '10', '11'], 'time': [433, 808, 1078, 1447, 1585, 1960, 2467, 2551, 3190]}, 'edge': {'target': [], 'time': []}}}","[48, -4, 4]","[86.62999999980093, 32.37500000069849, 3798.995000000985]",1,[],42,"[None, None, None]","['', 24, 8, -4, 4, 24, -8, -4, -2, 48, -4, 4, 4]",223306,[],mouselab-mdp
25,15,"[3379, 3942, 4476]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['9', '1', '5', '6', '7', '8'], 'time': [570, 826, 1122, 1668, 2303, 2746]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '0', '9', '1', '5', '6', '7', '8'], 'time': [293, 327, 487, 730, 1022, 1473, 1973, 2612]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '9', '1', '5', '6', '7', '6', '8'], 'time': [300, 341, 675, 904, 1286, 1890, 2452, 2536, 2848]}, 'edge': {'target': [], 'time': []}}}","[24, 8, 4]","[86.94499999907566, 67.71999999909895, 3378.34500000102]",1,[],30,"[None, None, None]","['', -24, 8, 2, 2, 24, 8, -4, 4, -48, 8, 2, -2]",230149,[],mouselab-mdp
25,16,"[3128, 3688, 4225]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['9', '1', '5', '10', '12', '11'], 'time': [577, 815, 1069, 1695, 2048, 2434]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['6', '0', '9', '1', '5', '10', '12', '11'], 'time': [197, 349, 446, 766, 988, 1495, 1925, 2307]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '0', '9', '1', '5', '10', '12', '10', '11'], 'time': [259, 412, 669, 932, 1210, 1842, 2134, 2231, 2537]}, 'edge': {'target': [], 'time': []}}}","[48, 8, -2]","[65.74999999973807, 37.229999999923166, 3127.375]",1,[],48,"[None, None, None]","['', 24, 4, -2, -2, -24, -4, 2, -4, 48, 8, -2, -2]",236147,[],mouselab-mdp
25,17,"[3236, 3779, 4313]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['9', '1', '5', '6', '7', '8'], 'time': [570, 799, 1037, 1704, 2048, 2516]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '5', '6', '7', '8'], 'time': [470, 706, 928, 1491, 1984, 2380]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '5', '5', '6', '7', '8'], 'time': [657, 887, 1157, 1456, 1928, 2164, 2616]}, 'edge': {'target': [], 'time': []}}}","[48, 4, -2]","[53.25499999889871, 41.54999999993015, 3234.7600000012026]",1,[],44,"[None, None, None]","['', 24, 8, 2, 4, 48, 4, -4, -2, -48, 8, 2, -2]",241544,[],mouselab-mdp
25,18,"[4913, 5438, 5979]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['9', '1', '5', '10', '12', '11'], 'time': [656, 877, 1309, 1847, 3754, 4156]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['6', '5', '1', '9', '1', '5', '0', '10', '12', '11', '0', '0'], 'time': [72, 134, 238, 467, 773, 1058, 1481, 1669, 2064, 4058, 4342, 4378]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '5', '1', '9', '1', '5', '0', '10', '12', '10', '11', '0'], 'time': [120, 148, 370, 745, 988, 1453, 1495, 2002, 3912, 4009, 4238, 4356]}, 'edge': {'target': [], 'time': []}}}","[48, 8, -2]","[45.18499999906635, 37.440000000060536, 4912.075000000186]",1,[],48,"[None, None, None]","['', -48, 4, 2, -4, -48, 8, -4, -4, 48, 8, -2, -2]",246699,[],mouselab-mdp
25,19,"[4060, 4575, 5103]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': ['9', '1', '5', '2', '4', '3'], 'time': [436, 877, 1231, 2290, 2775, 3123]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '0', '9', '1', '5', '2', '4', '3', '7'], 'time': [None, 119, 342, 792, 1070, 1695, 2605, 3063, 3285]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '9', '1', '5', '1', '2', '4', '2', '3', '7'], 'time': [87, 133, 542, 1001, 1452, 1626, 2494, 2876, 2959, 3251, 3307]}, 'edge': {'target': [], 'time': []}}}","[24, -8, 2]","[26.174999999057036, 38.45999999972992, 4059.250000000233]",1,[],12,"[None, None, None]","['', 24, -8, 2, -4, -48, 8, 4, -4, -24, -4, 4, -4]",251882,[],mouselab-mdp
25,20,"[3333, 3912, 4484]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': ['9', '1', '5', '10', '12', '11'], 'time': [643, 854, 1126, 1730, 2182, 2586]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '0', '0', '9', '1', '5', '10', '12', '11', '0'], 'time': [351, 379, 407, 546, 782, 1011, 1699, 1921, 2476, 2768]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '0', '0', '9', '1', '5', '10', '12', '10', '11'], 'time': [358, 386, 421, 733, 955, 1247, 1872, 2351, 2435, 2699]}, 'edge': {'target': [], 'time': []}}}","[24, -8, 4]","[18.529999999329448, 32.6150000001071, 3331.4499999996624]",1,[],14,"[None, None, None]","['', -24, -4, -4, 2, -48, -4, -2, -4, 24, -8, 4, -4]",259166,[],mouselab-mdp
25,21,"[3653, 4192, 4742]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': ['9', '1', '5', '10', '12', '11'], 'time': [472, 719, 962, 1484, 2203, 2920]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '9', '1', '5', '10', '12', '11', '11', '11'], 'time': [None, 302, 614, 857, 1288, 1781, 2385, 2566, 2809]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '9', '1', '5', '10', '12', '10', '11', '11', '11'], 'time': [184, 566, 795, 1114, 1663, 2302, 2337, 2441, 2587, 3031]}, 'edge': {'target': [], 'time': []}}}","[24, -4, -2]","[81.30499999970198, 70.00999999942724, 3653.024999999616]",1,[],12,"[None, None, None]","['', -24, -8, -4, 2, -48, 8, 2, -2, 24, -4, -2, -4]",265111,[],mouselab-mdp
25,22,"[9284, 9800, 10390]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': ['9', '1', '5', '10', '2', '4', '3', '11', '12'], 'time': [610, 837, 1520, 2271, 2677, 3854, 4383, 5822, 6087]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '9', '1', '5', '5', '0', '0', '10', '2', '4', '3', '11', '12'], 'time': [None, 554, 762, 1165, 1450, 1728, 1741, 2137, 2561, 3276, 4116, 5783, 6054]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '9', '1', '5', '5', '0', '0', '10', '2', '1', '4', '2', '3', '9', '11', '10', '12'], 'time': [401, 714, 950, 1269, 1679, 1734, 1748, 2352, 2846, 2901, 3984, 4047, 4540, 5700, 5929, 6019, 6207]}, 'edge': {'target': [], 'time': []}}}","[48, 4, -2]","[42.83500000019558, 44.1650000011432, 9282.535000000265]",1,[],41,"[None, None, None]","['', 48, 4, -2, -4, 24, -8, -2, 4, 48, -4, 4, 4]",270589,[],mouselab-mdp
25,23,"[3649, 4244, 4750]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['9', '1', '5', '6', '8', '7'], 'time': [438, 1205, 1483, 2043, 2486, 2965]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '9', '5', '1', '5', '6', '8', '7'], 'time': [170, 198, 837, 1135, 1344, 1906, 2364, 2830]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '9', '5', '1', '5', '6', '8', '7'], 'time': [177, 552, 996, 1302, 1614, 2323, 2628, 3101]}, 'edge': {'target': [], 'time': []}}}","[-24, 8, 2]","[14.989999999699648, 85.17500000016298, 3647.480000001495]",1,[],-20,"[None, None, None]","['', -48, 4, -4, -4, -24, 8, -4, 2, -48, -8, 4, -2]",276205,[],mouselab-mdp
25,24,"[4596, 5102, 5614]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': ['9', '1', '5', '10', '2', '12', '11'], 'time': [622, 885, 1228, 2042, 2504, 3362, 3721]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '9', '1', '5', '10', '2', '12', '11'], 'time': [362, 403, 757, 1049, 1688, 2369, 3258, 3612]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '9', '1', '5', '9', '10', '2', '1', '10', '12', '10', '11'], 'time': [376, 716, 994, 1389, 1646, 2161, 2653, 2994, 3230, 3507, 3584, 3827]}, 'edge': {'target': [], 'time': []}}}","[48, 8, 4]","[93.76500000141095, 9.490000000339933, 4595.0649999994785]",1,[],53,"[None, None, None]","['', 48, -4, 4, 4, 24, -8, 2, 2, 48, 8, 4, 2]",287462,[],mouselab-mdp
25,25,"[4920, 5480, 6001]","['up', 'up', 'left']",training,"['0', '1', '2', '4']","{'click': {'state': {'target': ['9', '1', '5', '2', '4', '3'], 'time': [766, 1064, 3076, 3444, 3851, 4191]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '0', '0', '9', '1', '5', '2', '5', '2', '4', '3', '7'], 'time': [None, 504, 545, 733, 955, 1302, 2531, 2830, 3323, 3777, 4059, 4372]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '0', '0', '9', '1', '5', '1', '2', '1', '5', '2', '4', '2', '3'], 'time': [254, 517, 573, 851, 1198, 2455, 2504, 2747, 2788, 3184, 3649, 3948, 4018, 4330]}, 'edge': {'target': [], 'time': []}}}","[48, 4, -4]","[9.909999998868443, 1.0399999992223457, 4918.499999999767]",1,[],42,"[None, None, None]","['', 48, 4, -4, -4, -24, -8, 2, 2, 24, -4, 4, -2]",293180,[],mouselab-mdp
25,26,"[10143, 10663, 11187]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': ['9', '1', '5', '10', '2', '6', '4', '3', '7', '8'], 'time': [473, 769, 1043, 1655, 2038, 2519, 4273, 4601, 8145, 8541]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '5', '0', '10', '2', '6', '4', '3', '7', '7', '7', '7', '8'], 'time': [291, 693, 908, 1207, 1513, 1971, 2283, 2895, 4534, 4763, 5221, 5665, 8013, 8422]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '5', '0', '9', '10', '1', '2', '6', '5', '1', '4', '2', '3', '7', '7', '7', '7', '6', '8'], 'time': [575, 867, 1179, 1214, 1457, 1749, 1839, 2145, 2728, 2776, 2853, 4374, 4464, 4742, 4777, 5436, 5845, 8283, 8394, 8658]}, 'edge': {'target': [], 'time': []}}}","[24, 4, -4]","[58.57499999908032, 17.139999999955762, 10141.509999999485]",1,[],14,"[None, None, None]","['', 24, 4, -4, -4, 24, -4, -2, 4, 24, -8, -4, 2]",299671,[],mouselab-mdp
25,27,"[5537, 6060, 7273]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': ['9', '1', '5', '10', '6', '7', '11', '12', '8'], 'time': [613, 863, 1171, 1773, 2291, 2692, 3174, 3560, 4002]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '0', '0', '9', '1', '5', '10', '0', '6', '6', '7', '11', '12', '8'], 'time': [155, 363, 398, 523, 786, 1009, 1634, 1912, 1967, 2203, 2578, 3173, 3453, 3898]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '0', '0', '9', '1', '5', '10', '9', '0', '5', '6', '6', '7', '1', '11', '12', '8'], 'time': [238, 370, 404, 717, 967, 1300, 1877, 1904, 1925, 1953, 1995, 2523, 2800, 2884, 3349, 3675, 4085]}, 'edge': {'target': [], 'time': []}}}","[48, 4, 2]","[24.11500000016531, 20.57000000058906, 5536.104999999225]",1,[],45,"[None, None, None]","['', 24, 8, -4, -2, 48, 4, 2, -4, 48, 4, 2, -2]",306522,[],mouselab-mdp
25,28,"[5096, 5620, 6173]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['9', '1', '5', '10', '6', '12', '11', '7', '8'], 'time': [470, 812, 1152, 1819, 2396, 2972, 3378, 3808, 4146]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '0', '0', '9', '1', '5', '0', '10', '0', '6', '6', '12', '11', '7', '8'], 'time': [47, 110, 193, 290, 763, 1075, 1520, 1742, 1950, 1999, 2325, 2874, 3193, 3624, 4075]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '0', '0', '9', '1', '5', '0', '9', '10', '9', '0', '5', '6', '6', '12', '10', '11', '1', '7', '8'], 'time': [75, 166, 249, 624, 922, 1311, 1534, 1638, 1908, 1943, 1964, 1985, 2027, 2589, 3082, 3145, 3478, 3534, 3922, 4256]}, 'edge': {'target': [], 'time': []}}}","[24, -8, 2]","[22.595000000321306, 700.7599999997183, 5094.585000000778]",1,[],9,"[None, None, None]","['', -24, -4, -2, -4, 24, -8, 2, -4, 24, -8, -4, -2]",318642,[],mouselab-mdp
25,29,"[3666, 4201, 4714]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['9', '5', '1', '6', '7', '8'], 'time': [545, 1253, 1529, 2184, 2572, 2974]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['6', '9', '1', '5', '1', '6', '7', '8'], 'time': [137, 366, 880, 1054, 1401, 1929, 2449, 2859]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '9', '1', '5', '1', '5', '6', '7', '6', '8'], 'time': [165, 665, 929, 1366, 1692, 1901, 2380, 2734, 2824, 3081]}, 'edge': {'target': [], 'time': []}}}","[24, 8, -2]","[22.75999999983469, 42.16999999881955, 3664.5449999996345]",1,[],24,"[None, None, None]","['', -48, 8, 4, 2, 24, 8, -2, -4, -24, 4, 4, 2]",327492,[],mouselab-mdp
25,30,"[8058, 8584, 9169]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['9', '1', '5', '2', '10', '6', '4', '11', '12', '3'], 'time': [705, 979, 1429, 2633, 2986, 3424, 4756, 5101, 6689, 7300]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '0', '9', '1', '5', '6', '7', '2', '10', '0', '6', '7', '4', '11', '12', '3', '3'], 'time': [367, 534, 589, 846, 1145, 1589, 2249, 2471, 2853, 3145, 3242, 3631, 4242, 4978, 6610, 6950, 7186]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '9', '1', '5', '6', '7', '2', '10', '9', '0', '5', '6', '7', '2', '4', '11', '10', '9', '12', '9', '1', '3', '3'], 'time': [409, 548, 811, 1103, 1575, 1617, 2256, 2735, 3103, 3131, 3165, 3200, 3596, 3916, 4096, 4881, 5249, 5311, 6353, 6825, 6880, 6922, 6985, 7415]}, 'edge': {'target': [], 'time': []}}}","[-48, -4, 4]","[35.17000000097323, 13.515000000596046, 8056.535000001488]",1,[],-58,"[None, None, None]","['', -48, -4, 2, -2, -48, -8, -4, -4, -48, -4, 2, 4]",334593,[],mouselab-mdp
25,31,"[3991, 4525, 5861]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': ['9', '1', '5', '10', '11', '12'], 'time': [701, 995, 1321, 1857, 2319, 2717]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['7', '9', '9', '1', '5', '10', '11', '12'], 'time': [148, 390, 577, 911, 1188, 1709, 2133, 2598]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['7', '9', '9', '1', '5', '10', '11', '10', '12'], 'time': [202, 445, 827, 1126, 1459, 2077, 2452, 2556, 2827]}, 'edge': {'target': [], 'time': []}}}","[24, -4, -2]","[29.21000000060303, 86.66500000073574, 3990.784999999916]",1,[],12,"[None, None, None]","['', -48, 4, -2, -4, -48, 4, -2, 4, 24, -4, -2, -2]",340223,[],mouselab-mdp
