,Unnamed: 0,w,taken_paths,costs,loss,ground_truth,trial_id,i_episode,actions,return,full_actions,sim_experiment_setting,sim_model_yaml,sim_feature_yaml,sim_prior_json,sim_constant_yaml,sim_cost_function,sim_cost_parameter_values,sim_num_simulated,sim_num_trials,static_cost_weight,depth_cost_weight,pid,num_early,num_middle,num_late,num_clicks,unbounded_present_bias,unbounded_loss,over_under,present,present_late,state
275,12,"[-1.5047467691714504, 1.4732151635476871, -1.1508567243718115, 0.1975963363196411, -1.0641622238570159, -0.9502517754216152, 2.1100644776144506, 0.9575647018883223, 0.3421132133096906, -0.7258056322348946, -0.20156970102431887, -1.4360135029128056, 0.14831610220271405, 0.07136629244087513, 1.4293811668662109, -1.3317912460268064, 0.19821122180960854, 0.7837281213515364, -0.7282784289174836, 0.3309281256576684, 1.6192808498920888, -0.009901323240920584, 1.1487559633837077, 0.9281208337680894, -0.8352310027779638, 0.34944689730913586, -0.197100830354479, -1.2142731782728522, -0.5295817392720117, 0.3338069539125291, 0.18705747052976865, 0.4233181975239777, 0.42327305572406504, 0.06686105359615617, 0.4850955162241467, -0.46156315115953006, 1.2935218955064756, -0.465648291439082, -1.2550018600516455, -0.3559121298421934, 1.2999074096443357, 0.17378204685638216, -0.8597339757087556, 0.03510634260912373, 0.9093988343037535, -1.8958370182226305, -0.14278613340986213, 1.7334976783893465, -0.16866267625687242, 0.034132072071404916, -0.5427625432724726, 1.3585829920104096, 0.10110201960770432, 1.8706486947585705, -0.483795391264196, -0.4070387045591745]","[9, 10, 11]","[-5.0, -15.0, -10.0, -10.0, 24.0]",-3.96875,"[0.0, -2.0, 8.0, 48.0, 24.0, 4.0, 8.0, 48.0, 48.0, -4.0, 4.0, 24.0, 24.0]",806716957540588652,12,5,-16.0,"[5, 11, 6, 10, 0]",high_increasing,1729,habitual,search_space,baseline_null,linear_depth,"0.0,5.0",3,30,0.0,5.0,0,True,False,False,True,-8.0,-36.0,0.0,1.0,1.0,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)"
276,12,"[-1.5047467691714504, 1.4732151635476871, -1.1508567243718115, 0.1975963363196411, -1.0641622238570159, -0.9502517754216152, 2.1100644776144506, 0.9575647018883223, 0.3421132133096906, -0.7258056322348946, -0.20156970102431887, -1.4360135029128056, 0.14831610220271405, 0.07136629244087513, 1.4293811668662109, -1.3317912460268064, 0.19821122180960854, 0.7837281213515364, -0.7282784289174836, 0.3309281256576684, 1.6192808498920888, -0.009901323240920584, 1.1487559633837077, 0.9281208337680894, -0.8352310027779638, 0.34944689730913586, -0.197100830354479, -1.2142731782728522, -0.5295817392720117, 0.3338069539125291, 0.18705747052976865, 0.4233181975239777, 0.42327305572406504, 0.06686105359615617, 0.4850955162241467, -0.46156315115953006, 1.2935218955064756, -0.465648291439082, -1.2550018600516455, -0.3559121298421934, 1.2999074096443357, 0.17378204685638216, -0.8597339757087556, 0.03510634260912373, 0.9093988343037535, -1.8958370182226305, -0.14278613340986213, 1.7334976783893465, -0.16866267625687242, 0.034132072071404916, -0.5427625432724726, 1.3585829920104096, 0.10110201960770432, 1.8706486947585705, -0.483795391264196, -0.4070387045591745]","[9, 10, 11]","[-5.0, -15.0, -10.0, -10.0, 24.0]",-1.5,"[0.0, -2.0, 8.0, 48.0, 24.0, 4.0, 8.0, 48.0, 48.0, -4.0, 4.0, 24.0, 24.0]",806716957540588652,12,11,-16.0,"[5, 11, 6, 10, 0]",high_increasing,1729,habitual,search_space,baseline_null,linear_depth,"0.0,5.0",3,30,0.0,5.0,0,False,False,True,True,-8.0,-36.0,0.0,0.0,0.0,"(0, Cat, Cat, Cat, Cat, 4.0, Cat, Cat, Cat, Cat, Cat, Cat, Cat)"
277,12,"[-1.5047467691714504, 1.4732151635476871, -1.1508567243718115, 0.1975963363196411, -1.0641622238570159, -0.9502517754216152, 2.1100644776144506, 0.9575647018883223, 0.3421132133096906, -0.7258056322348946, -0.20156970102431887, -1.4360135029128056, 0.14831610220271405, 0.07136629244087513, 1.4293811668662109, -1.3317912460268064, 0.19821122180960854, 0.7837281213515364, -0.7282784289174836, 0.3309281256576684, 1.6192808498920888, -0.009901323240920584, 1.1487559633837077, 0.9281208337680894, -0.8352310027779638, 0.34944689730913586, -0.197100830354479, -1.2142731782728522, -0.5295817392720117, 0.3338069539125291, 0.18705747052976865, 0.4233181975239777, 0.42327305572406504, 0.06686105359615617, 0.4850955162241467, -0.46156315115953006, 1.2935218955064756, -0.465648291439082, -1.2550018600516455, -0.3559121298421934, 1.2999074096443357, 0.17378204685638216, -0.8597339757087556, 0.03510634260912373, 0.9093988343037535, -1.8958370182226305, -0.14278613340986213, 1.7334976783893465, -0.16866267625687242, 0.034132072071404916, -0.5427625432724726, 1.3585829920104096, 0.10110201960770432, 1.8706486947585705, -0.483795391264196, -0.4070387045591745]","[9, 10, 11]","[-5.0, -15.0, -10.0, -10.0, 24.0]",-10.0,"[0.0, -2.0, 8.0, 48.0, 24.0, 4.0, 8.0, 48.0, 48.0, -4.0, 4.0, 24.0, 24.0]",806716957540588652,12,6,-16.0,"[5, 11, 6, 10, 0]",high_increasing,1729,habitual,search_space,baseline_null,linear_depth,"0.0,5.0",3,30,0.0,5.0,0,False,True,False,True,-8.0,-36.0,0.0,0.0,1.0,"(0, Cat, Cat, Cat, Cat, 4.0, Cat, Cat, Cat, Cat, Cat, 24.0, Cat)"
278,12,"[-1.5047467691714504, 1.4732151635476871, -1.1508567243718115, 0.1975963363196411, -1.0641622238570159, -0.9502517754216152, 2.1100644776144506, 0.9575647018883223, 0.3421132133096906, -0.7258056322348946, -0.20156970102431887, -1.4360135029128056, 0.14831610220271405, 0.07136629244087513, 1.4293811668662109, -1.3317912460268064, 0.19821122180960854, 0.7837281213515364, -0.7282784289174836, 0.3309281256576684, 1.6192808498920888, -0.009901323240920584, 1.1487559633837077, 0.9281208337680894, -0.8352310027779638, 0.34944689730913586, -0.197100830354479, -1.2142731782728522, -0.5295817392720117, 0.3338069539125291, 0.18705747052976865, 0.4233181975239777, 0.42327305572406504, 0.06686105359615617, 0.4850955162241467, -0.46156315115953006, 1.2935218955064756, -0.465648291439082, -1.2550018600516455, -0.3559121298421934, 1.2999074096443357, 0.17378204685638216, -0.8597339757087556, 0.03510634260912373, 0.9093988343037535, -1.8958370182226305, -0.14278613340986213, 1.7334976783893465, -0.16866267625687242, 0.034132072071404916, -0.5427625432724726, 1.3585829920104096, 0.10110201960770432, 1.8706486947585705, -0.483795391264196, -0.4070387045591745]","[9, 10, 11]","[-5.0, -15.0, -10.0, -10.0, 24.0]",-9.625,"[0.0, -2.0, 8.0, 48.0, 24.0, 4.0, 8.0, 48.0, 48.0, -4.0, 4.0, 24.0, 24.0]",806716957540588652,12,10,-16.0,"[5, 11, 6, 10, 0]",high_increasing,1729,habitual,search_space,baseline_null,linear_depth,"0.0,5.0",3,30,0.0,5.0,0,False,True,False,True,-8.0,-36.0,0.0,0.0,1.0,"(0, Cat, Cat, Cat, Cat, 4.0, 8.0, Cat, Cat, Cat, Cat, 24.0, Cat)"
279,12,"[-1.5047467691714504, 1.4732151635476871, -1.1508567243718115, 0.1975963363196411, -1.0641622238570159, -0.9502517754216152, 2.1100644776144506, 0.9575647018883223, 0.3421132133096906, -0.7258056322348946, -0.20156970102431887, -1.4360135029128056, 0.14831610220271405, 0.07136629244087513, 1.4293811668662109, -1.3317912460268064, 0.19821122180960854, 0.7837281213515364, -0.7282784289174836, 0.3309281256576684, 1.6192808498920888, -0.009901323240920584, 1.1487559633837077, 0.9281208337680894, -0.8352310027779638, 0.34944689730913586, -0.197100830354479, -1.2142731782728522, -0.5295817392720117, 0.3338069539125291, 0.18705747052976865, 0.4233181975239777, 0.42327305572406504, 0.06686105359615617, 0.4850955162241467, -0.46156315115953006, 1.2935218955064756, -0.465648291439082, -1.2550018600516455, -0.3559121298421934, 1.2999074096443357, 0.17378204685638216, -0.8597339757087556, 0.03510634260912373, 0.9093988343037535, -1.8958370182226305, -0.14278613340986213, 1.7334976783893465, -0.16866267625687242, 0.034132072071404916, -0.5427625432724726, 1.3585829920104096, 0.10110201960770432, 1.8706486947585705, -0.483795391264196, -0.4070387045591745]","[9, 10, 11]","[-5.0, -15.0, -10.0, -10.0, 24.0]",0.0,"[0.0, -2.0, 8.0, 48.0, 24.0, 4.0, 8.0, 48.0, 48.0, -4.0, 4.0, 24.0, 24.0]",806716957540588652,12,0,-16.0,"[5, 11, 6, 10, 0]",high_increasing,1729,habitual,search_space,baseline_null,linear_depth,"0.0,5.0",3,30,0.0,5.0,0,False,False,False,False,-8.0,-36.0,-1.0,0.0,1.0,"(0, Cat, Cat, Cat, Cat, 4.0, 8.0, Cat, Cat, Cat, 4.0, 24.0, Cat)"
280,13,"[-1.5049698745241424, 1.4732151635476871, -1.1508567399086016, 0.1975717230588559, -1.0638748423894089, -0.9502201174181909, 2.110096027770236, 0.9567101327494897, 0.3412438351076572, -0.725741464887577, -0.20158610139875194, -1.4361502447601504, 0.14831720076189983, 0.07136635272747277, 1.4294453342135292, -1.3317270786794884, 0.19827538915692638, 0.7839720975878445, -0.7279911562174738, 0.3311947537200508, 1.61954749349454, -0.009901432008517954, 1.1487558546161105, 0.928120732757974, -0.8349643881776743, 0.3494499107211287, -0.1971727361478852, -1.2142731782728522, -0.5295816435878113, 0.3340908466336189, 0.18705743168860242, 0.4233181975239777, 0.4231651647673123, 0.06686109949850211, 0.4846591369764488, -0.461483686658917, 1.29355548565701, -0.46561468528696454, -1.2552248009180595, -0.3560137961113408, 1.2999074096443357, 0.17378507296751117, -0.8597832979145243, 0.03512608131380307, 0.9093988343037535, -1.8958370182226305, -0.14290770106651823, 1.7334977197526928, -0.16866270733190059, 0.03416360297393921, -0.5427146792255215, 1.3585836720333329, 0.10110404274429048, 1.8704980351327731, -0.48385527936863093, -0.407126819366066]","[9, 10, 11]","[-15.0, 56.0]",0.0,"[0.0, 2.0, -4.0, -48.0, -24.0, -2.0, -4.0, 48.0, -24.0, 4.0, 4.0, 48.0, -24.0]",7520829653297501648,13,11,41.0,"[11, 0]",high_increasing,1729,habitual,search_space,baseline_null,linear_depth,"0.0,5.0",3,30,0.0,5.0,0,False,False,True,True,0.0,0.0,-3.0153846153846153,0.0,3.0153846153846153,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)"
281,13,"[-1.5049698745241424, 1.4732151635476871, -1.1508567399086016, 0.1975717230588559, -1.0638748423894089, -0.9502201174181909, 2.110096027770236, 0.9567101327494897, 0.3412438351076572, -0.725741464887577, -0.20158610139875194, -1.4361502447601504, 0.14831720076189983, 0.07136635272747277, 1.4294453342135292, -1.3317270786794884, 0.19827538915692638, 0.7839720975878445, -0.7279911562174738, 0.3311947537200508, 1.61954749349454, -0.009901432008517954, 1.1487558546161105, 0.928120732757974, -0.8349643881776743, 0.3494499107211287, -0.1971727361478852, -1.2142731782728522, -0.5295816435878113, 0.3340908466336189, 0.18705743168860242, 0.4233181975239777, 0.4231651647673123, 0.06686109949850211, 0.4846591369764488, -0.461483686658917, 1.29355548565701, -0.46561468528696454, -1.2552248009180595, -0.3560137961113408, 1.2999074096443357, 0.17378507296751117, -0.8597832979145243, 0.03512608131380307, 0.9093988343037535, -1.8958370182226305, -0.14290770106651823, 1.7334977197526928, -0.16866270733190059, 0.03416360297393921, -0.5427146792255215, 1.3585836720333329, 0.10110404274429048, 1.8704980351327731, -0.48385527936863093, -0.407126819366066]","[9, 10, 11]","[-15.0, 56.0]",0.0,"[0.0, 2.0, -4.0, -48.0, -24.0, -2.0, -4.0, 48.0, -24.0, 4.0, 4.0, 48.0, -24.0]",7520829653297501648,13,0,41.0,"[11, 0]",high_increasing,1729,habitual,search_space,baseline_null,linear_depth,"0.0,5.0",3,30,0.0,5.0,0,False,False,False,False,0.0,0.0,-4.015384615384615,0.0,4.015384615384615,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, 48.0, Cat)"
282,14,"[-1.5048636319466497, 1.4732151635476871, -1.1508567675327417, 0.19757157907104383, -1.0638717665750588, -0.9500668827402591, 2.1102492500039074, 0.9569584012018502, 0.34156394832190845, -0.7254348832166888, -0.20158620599262636, -1.4360437309367762, 0.14831708376871497, 0.07136630057634918, 1.4297519158844154, -1.3314204970086008, 0.19858197082781406, 0.7841721034995955, -0.7277908171240792, 0.33139193608509954, 1.6197446978614738, -0.009704168729472992, 1.1489531178951546, 0.9283180094457597, -0.8347672261395875, 0.34944984167962506, -0.19706593016015045, -1.2142731782728522, -0.5295817209720675, 0.33428788668357245, 0.18725482191396464, 0.4233181975239777, 0.4231649144399102, 0.06686101795463488, 0.48501559275573347, -0.4612599465290952, 1.2937087360349153, -0.4654614562806701, -1.2551185563801728, -0.35590703922309364, 1.2999074096443357, 0.17378499102300793, -0.8597835085058928, 0.03527933483736845, 0.9093988343037535, -1.8958370182226305, -0.1429081261100833, 1.7334976555379993, -0.16866276014113019, 0.03431684717700031, -0.5425441886063407, 1.3585836450121422, 0.1011039788847141, 1.8704975743013939, -0.48377379572174617, -0.4070200864194211]","[5, 6, 7]","[-5.0, -5.0, -26.0]",-3.96875,"[0.0, 2.0, 4.0, 24.0, 48.0, 2.0, -4.0, -24.0, -48.0, -2.0, -8.0, 48.0, -48.0]",-7082365920985033127,14,1,-36.0,"[1, 5, 0]",high_increasing,1729,habitual,search_space,baseline_null,linear_depth,"0.0,5.0",3,30,0.0,5.0,0,True,False,False,True,0.0,-80.0,-2.0625,1.0,3.0625,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)"
283,14,"[-1.5048636319466497, 1.4732151635476871, -1.1508567675327417, 0.19757157907104383, -1.0638717665750588, -0.9500668827402591, 2.1102492500039074, 0.9569584012018502, 0.34156394832190845, -0.7254348832166888, -0.20158620599262636, -1.4360437309367762, 0.14831708376871497, 0.07136630057634918, 1.4297519158844154, -1.3314204970086008, 0.19858197082781406, 0.7841721034995955, -0.7277908171240792, 0.33139193608509954, 1.6197446978614738, -0.009704168729472992, 1.1489531178951546, 0.9283180094457597, -0.8347672261395875, 0.34944984167962506, -0.19706593016015045, -1.2142731782728522, -0.5295817209720675, 0.33428788668357245, 0.18725482191396464, 0.4233181975239777, 0.4231649144399102, 0.06686101795463488, 0.48501559275573347, -0.4612599465290952, 1.2937087360349153, -0.4654614562806701, -1.2551185563801728, -0.35590703922309364, 1.2999074096443357, 0.17378499102300793, -0.8597835085058928, 0.03527933483736845, 0.9093988343037535, -1.8958370182226305, -0.1429081261100833, 1.7334976555379993, -0.16866276014113019, 0.03431684717700031, -0.5425441886063407, 1.3585836450121422, 0.1011039788847141, 1.8704975743013939, -0.48377379572174617, -0.4070200864194211]","[5, 6, 7]","[-5.0, -5.0, -26.0]",-4.53125,"[0.0, 2.0, 4.0, 24.0, 48.0, 2.0, -4.0, -24.0, -48.0, -2.0, -8.0, 48.0, -48.0]",-7082365920985033127,14,5,-36.0,"[1, 5, 0]",high_increasing,1729,habitual,search_space,baseline_null,linear_depth,"0.0,5.0",3,30,0.0,5.0,0,True,False,False,True,0.0,-80.0,-2.0625,1.0,3.0625,"(0, 2.0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)"
284,14,"[-1.5048636319466497, 1.4732151635476871, -1.1508567675327417, 0.19757157907104383, -1.0638717665750588, -0.9500668827402591, 2.1102492500039074, 0.9569584012018502, 0.34156394832190845, -0.7254348832166888, -0.20158620599262636, -1.4360437309367762, 0.14831708376871497, 0.07136630057634918, 1.4297519158844154, -1.3314204970086008, 0.19858197082781406, 0.7841721034995955, -0.7277908171240792, 0.33139193608509954, 1.6197446978614738, -0.009704168729472992, 1.1489531178951546, 0.9283180094457597, -0.8347672261395875, 0.34944984167962506, -0.19706593016015045, -1.2142731782728522, -0.5295817209720675, 0.33428788668357245, 0.18725482191396464, 0.4233181975239777, 0.4231649144399102, 0.06686101795463488, 0.48501559275573347, -0.4612599465290952, 1.2937087360349153, -0.4654614562806701, -1.2551185563801728, -0.35590703922309364, 1.2999074096443357, 0.17378499102300793, -0.8597835085058928, 0.03527933483736845, 0.9093988343037535, -1.8958370182226305, -0.1429081261100833, 1.7334976555379993, -0.16866276014113019, 0.03431684717700031, -0.5425441886063407, 1.3585836450121422, 0.1011039788847141, 1.8704975743013939, -0.48377379572174617, -0.4070200864194211]","[5, 6, 7]","[-5.0, -5.0, -26.0]",-5.6875,"[0.0, 2.0, 4.0, 24.0, 48.0, 2.0, -4.0, -24.0, -48.0, -2.0, -8.0, 48.0, -48.0]",-7082365920985033127,14,0,-36.0,"[1, 5, 0]",high_increasing,1729,habitual,search_space,baseline_null,linear_depth,"0.0,5.0",3,30,0.0,5.0,0,False,False,False,False,0.0,-80.0,-3.0625,0.0,3.0625,"(0, 2.0, Cat, Cat, Cat, 2.0, Cat, Cat, Cat, Cat, Cat, Cat, Cat)"
285,15,"[-1.505192065001704, 1.4732151635476871, -1.1508567464366668, 0.1975719253543481, -1.0639539685906487, -0.950272001363475, 2.1100441579638844, 0.9555866939353851, 0.340165112282493, -0.7258453600427536, -0.2015859534016252, -1.436152085540906, 0.14828641353609753, 0.07136642411965391, 1.4293414390583492, -1.3318309738346659, 0.19817149400174885, 0.7840908311982566, -0.7278728608950896, 0.3313921692265177, 1.6197449096475522, -0.009704010484893192, 1.1489532761397354, 0.9283181571681473, -0.8347669717976585, 0.34944998834825575, -0.19706461759063662, -1.2142731782728522, -0.5295815252007374, 0.3342022031416156, 0.18725488520051972, 0.4233181975239777, 0.42283442471170485, 0.06686118125192543, 0.4844918037553807, -0.4614469414149554, 1.2935035781941455, -0.46566656596722084, -1.2554469940477972, -0.35605108397462104, 1.2999074096443357, 0.17378517029483673, -0.8597830117106136, 0.03507418984783465, 0.9093988343037535, -1.8958370182226305, -0.14309274158349375, 1.733404999714785, -0.16866271781962755, 0.03411170420993976, -0.5427691716802956, 1.3585837058152355, 0.10110411782305763, 1.8701676041412998, -0.4837751081141406, -0.4070461906433173]","[1, 2, 3]","[-15.0, -15.0, -10.0, -15.0, -5.0, 18.0]",0.0,"[0.0, -2.0, -4.0, 24.0, 24.0, 4.0, 8.0, -24.0, 48.0, -4.0, -8.0, -48.0, 24.0]",-1753498256348083523,15,7,-42.0,"[7, 12, 10, 3, 5, 0]",high_increasing,1729,habitual,search_space,baseline_null,linear_depth,"0.0,5.0",3,30,0.0,5.0,0,False,False,True,True,-6.0,-42.0,-1.2000000000000002,0.0,1.2000000000000002,"(0, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat, Cat)"
286,15,"[-1.505192065001704, 1.4732151635476871, -1.1508567464366668, 0.1975719253543481, -1.0639539685906487, -0.950272001363475, 2.1100441579638844, 0.9555866939353851, 0.340165112282493, -0.7258453600427536, -0.2015859534016252, -1.436152085540906, 0.14828641353609753, 0.07136642411965391, 1.4293414390583492, -1.3318309738346659, 0.19817149400174885, 0.7840908311982566, -0.7278728608950896, 0.3313921692265177, 1.6197449096475522, -0.009704010484893192, 1.1489532761397354, 0.9283181571681473, -0.8347669717976585, 0.34944998834825575, -0.19706461759063662, -1.2142731782728522, -0.5295815252007374, 0.3342022031416156, 0.18725488520051972, 0.4233181975239777, 0.42283442471170485, 0.06686118125192543, 0.4844918037553807, -0.4614469414149554, 1.2935035781941455, -0.46566656596722084, -1.2554469940477972, -0.35605108397462104, 1.2999074096443357, 0.17378517029483673, -0.8597830117106136, 0.03507418984783465, 0.9093988343037535, -1.8958370182226305, -0.14309274158349375, 1.733404999714785, -0.16866271781962755, 0.03411170420993976, -0.5427691716802956, 1.3585837058152355, 0.10110411782305763, 1.8701676041412998, -0.4837751081141406, -0.4070461906433173]","[1, 2, 3]","[-15.0, -15.0, -10.0, -15.0, -5.0, 18.0]",0.0,"[0.0, -2.0, -4.0, 24.0, 24.0, 4.0, 8.0, -24.0, 48.0, -4.0, -8.0, -48.0, 24.0]",-1753498256348083523,15,12,-42.0,"[7, 12, 10, 3, 5, 0]",high_increasing,1729,habitual,search_space,baseline_null,linear_depth,"0.0,5.0",3,30,0.0,5.0,0,False,False,True,True,-6.0,-42.0,-1.2000000000000002,0.0,1.2000000000000002,"(0, Cat, Cat, Cat, Cat, Cat, Cat, -24.0, Cat, Cat, Cat, Cat, Cat)"
287,15,"[-1.505192065001704, 1.4732151635476871, -1.1508567464366668, 0.1975719253543481, -1.0639539685906487, -0.950272001363475, 2.1100441579638844, 0.9555866939353851, 0.340165112282493, -0.7258453600427536, -0.2015859534016252, -1.436152085540906, 0.14828641353609753, 0.07136642411965391, 1.4293414390583492, -1.3318309738346659, 0.19817149400174885, 0.7840908311982566, -0.7278728608950896, 0.3313921692265177, 1.6197449096475522, -0.009704010484893192, 1.1489532761397354, 0.9283181571681473, -0.8347669717976585, 0.34944998834825575, -0.19706461759063662, -1.2142731782728522, -0.5295815252007374, 0.3342022031416156, 0.18725488520051972, 0.4233181975239777, 0.42283442471170485, 0.06686118125192543, 0.4844918037553807, -0.4614469414149554, 1.2935035781941455, -0.46566656596722084, -1.2554469940477972, -0.35605108397462104, 1.2999074096443357, 0.17378517029483673, -0.8597830117106136, 0.03507418984783465, 0.9093988343037535, -1.8958370182226305, -0.14309274158349375, 1.733404999714785, -0.16866271781962755, 0.03411170420993976, -0.5427691716802956, 1.3585837058152355, 0.10110411782305763, 1.8701676041412998, -0.4837751081141406, -0.4070461906433173]","[1, 2, 3]","[-15.0, -15.0, -10.0, -15.0, -5.0, 18.0]",-10.0,"[0.0, -2.0, -4.0, 24.0, 24.0, 4.0, 8.0, -24.0, 48.0, -4.0, -8.0, -48.0, 24.0]",-1753498256348083523,15,10,-42.0,"[7, 12, 10, 3, 5, 0]",high_increasing,1729,habitual,search_space,baseline_null,linear_depth,"0.0,5.0",3,30,0.0,5.0,0,False,True,False,True,-6.0,-42.0,-1.2000000000000002,0.0,2.2,"(0, Cat, Cat, Cat, Cat, Cat, Cat, -24.0, Cat, Cat, Cat, Cat, 24.0)"
288,15,"[-1.505192065001704, 1.4732151635476871, -1.1508567464366668, 0.1975719253543481, -1.0639539685906487, -0.950272001363475, 2.1100441579638844, 0.9555866939353851, 0.340165112282493, -0.7258453600427536, -0.2015859534016252, -1.436152085540906, 0.14828641353609753, 0.07136642411965391, 1.4293414390583492, -1.3318309738346659, 0.19817149400174885, 0.7840908311982566, -0.7278728608950896, 0.3313921692265177, 1.6197449096475522, -0.009704010484893192, 1.1489532761397354, 0.9283181571681473, -0.8347669717976585, 0.34944998834825575, -0.19706461759063662, -1.2142731782728522, -0.5295815252007374, 0.3342022031416156, 0.18725488520051972, 0.4233181975239777, 0.42283442471170485, 0.06686118125192543, 0.4844918037553807, -0.4614469414149554, 1.2935035781941455, -0.46566656596722084, -1.2554469940477972, -0.35605108397462104, 1.2999074096443357, 0.17378517029483673, -0.8597830117106136, 0.03507418984783465, 0.9093988343037535, -1.8958370182226305, -0.14309274158349375, 1.733404999714785, -0.16866271781962755, 0.03411170420993976, -0.5427691716802956, 1.3585837058152355, 0.10110411782305763, 1.8701676041412998, -0.4837751081141406, -0.4070461906433173]","[1, 2, 3]","[-15.0, -15.0, -10.0, -15.0, -5.0, 18.0]",-5.0,"[0.0, -2.0, -4.0, 24.0, 24.0, 4.0, 8.0, -24.0, 48.0, -4.0, -8.0, -48.0, 24.0]",-1753498256348083523,15,3,-42.0,"[7, 12, 10, 3, 5, 0]",high_increasing,1729,habitual,search_space,baseline_null,linear_depth,"0.0,5.0",3,30,0.0,5.0,0,False,False,True,True,-6.0,-42.0,-1.2000000000000002,0.0,1.2000000000000002,"(0, Cat, Cat, Cat, Cat, Cat, Cat, -24.0, Cat, Cat, -8.0, Cat, 24.0)"
