,success,trial_type,time_elapsed,internal_node_id,view_history,rt,questions,responses,correct,name,reverse_coded,question_id,revealed_states,state_rewards,trial_id,block,trial_index,score,simulation_mode,rewards,path,actions,action_times,queries,displayed_time,trial_time,pid,button_pressed,run,stimulus,browser,platform,language,cond,counterbalance,codeversion,beginhit,beginexp,endhit,bonus,status,mode,DEPTH,COST,MIN_TIME,inspectCost,startTime,bonusRate,variance,branching,first_trial,colors,color_names,final_bonus,displayed_bonus,CODE,time_diff,num_nodes,num_early,num_middle,num_late,num_clicks
2215,,mouselab-mdp,565043.0,0.0-4.0-1.0-25.0,,"[6883, 467, 165]",,,,,,,[],"['', 2, -8, 48, -48, 4, -4, 48, 24, 2, -8, -48, -48]",863855716523262040,test,25.0,41.0,"[None, None, None]","[4, -4, 48]","['5', '6', '7']","['right', 'right', 'up']","[7752, 8733, 9398]","{'click': {'state': {'target': ['1', '2', '9', '10', '5', '6', '7'], 'time': [1592, 2432, 3604, 4538, 5254, 6131, 7024]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",10.87,11218.0,1189,,QuestPilot3,,chrome,windows,UNKNOWN,3,0,irlexp7_3,2020-11-02,2020-11-02,2020-11-02,0.0,3,debug,0,1,7,1,2020-11-02,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.98,3.98,porcupine,41.416666666666664,7,3,3,1,7
2216,,mouselab-mdp,582139.0,0.0-4.0-1.0-26.0,,"[13133, 11, 596]",,,,,,,[],"['', 4, 8, -48, -48, -4, 8, -48, -24, 4, 4, 24, -24]",5673770806327288351,test,26.0,20.0,"[None, None, None]","[4, 4, 24]","['9', '10', '11']","['left', 'left', 'up']","[14285, 14785, 15903]","{'click': {'state': {'target': ['1', '2', '4', '3', '9', '10', '12', '11', '5', '6', '7', '8'], 'time': [3742, 5730, 6875, 7625, 8543, 9360, 10200, 10821, 11823, 12354, 12781, 13295]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",16.39,17072.0,1189,,QuestPilot3,,chrome,windows,UNKNOWN,3,0,irlexp7_3,2020-11-02,2020-11-02,2020-11-02,0.0,3,debug,0,1,7,1,2020-11-02,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.98,3.98,porcupine,41.416666666666664,12,3,3,6,12
2217,,mouselab-mdp,591609.0,0.0-4.0-1.0-27.0,,"[5357, 284, 406]",,,,,,,[],"['', -2, 8, -24, 48, 2, 4, -48, 48, -2, 4, -24, -48]",-6593666887814381482,test,27.0,48.0,"[None, None, None]","[2, 4, 48]","['5', '6', '8']","['right', 'right', 'down']","[6075, 6853, 7758]","{'click': {'state': {'target': ['1', '9', '5', '6', '7', '8'], 'time': [1173, 1675, 2391, 3227, 3853, 4644]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",8.29,9437.0,1189,,QuestPilot3,,chrome,windows,UNKNOWN,3,0,irlexp7_3,2020-11-02,2020-11-02,2020-11-02,0.0,3,debug,0,1,7,1,2020-11-02,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.98,3.98,porcupine,41.416666666666664,6,3,1,2,6
2218,,mouselab-mdp,608396.0,0.0-4.0-1.0-28.0,,"[13118, 620, 101]",,,,,,,[],"['', -2, 4, -24, -24, -4, -8, 48, -24, 4, -8, -24, 24]",-51234349377613834,test,28.0,25.0,"[None, None, None]","[-4, -8, 48]","['5', '6', '7']","['right', 'right', 'up']","[13898, 15024, 15639]","{'click': {'state': {'target': ['1', '9', '10', '5', '11', '12', '2', '4', '3', '6', '7'], 'time': [1837, 2432, 3381, 4171, 6153, 6934, 10305, 11153, 11625, 12550, 12853]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",16.15,16759.0,1189,,QuestPilot3,,chrome,windows,UNKNOWN,3,0,irlexp7_3,2020-11-02,2020-11-02,2020-11-02,0.0,3,debug,0,1,7,1,2020-11-02,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.98,3.98,porcupine,41.416666666666664,11,3,3,5,11
2219,,mouselab-mdp,621085.0,0.0-4.0-1.0-29.0,,"[8305, 472, 201]",,,,,,,[],"['', -4, -8, 48, -48, -2, -8, 48, 24, -2, 8, 24, -24]",6221411054408101109,test,29.0,30.0,"[None, None, None]","[-2, -8, 48]","['5', '6', '7']","['right', 'right', 'up']","[9436, 10441, 11136]","{'click': {'state': {'target': ['1', '9', '5', '10', '12', '11', '6', '7'], 'time': [1904, 2444, 3026, 4538, 5383, 6117, 8154, 8726]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",11.63,12662.0,1189,,QuestPilot3,,chrome,windows,UNKNOWN,3,0,irlexp7_3,2020-11-02,2020-11-02,2020-11-02,0.0,3,debug,0,1,7,1,2020-11-02,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.98,3.98,porcupine,41.416666666666664,8,3,2,3,8
2220,,mouselab-mdp,145020.0,0.0-4.0-1.0-0.0,,"[7523, 330, 233]",,,,,,,[],"['', 2, 8, -48, 48, 4, 4, -24, 48, -4, -4, 48, -24]",-9094639660769570359,training,0.0,53.0,"[None, None, None]","[4, 4, 48]","['5', '6', '8']","['right', 'right', 'down']","[9910, 10771, 11521]","{'click': {'state': {'target': ['5', '6', '8'], 'time': [5254, 7186, 8230]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",12.05,14587.0,1190,,QuestPilot3,,chrome,windows,UNKNOWN,4,0,irlexp7_3,2020-11-03,2020-11-03,2020-11-03,0.0,3,debug,0,1,7,1,2020-11-02,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.92,3.92,guanaco,55.666666666666664,3,1,1,1,3
2221,,mouselab-mdp,157681.0,0.0-4.0-1.0-1.0,,"[8086, 47, 24]",,,,,,,[],"['', -2, -8, 48, 24, 4, 4, 48, 24, 2, -8, -24, -48]",-6480731593057875222,training,1.0,26.0,"[None, None, None]","[4, 4, 24]","['5', '6', '8']","['right', 'right', 'down']","[9487, 10045, 10588]","{'click': {'state': {'target': ['1', '9', '10', '5', '6', '8'], 'time': [2745, 3798, 4682, 6159, 6895, 7422]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",11.1,12600.0,1190,,QuestPilot3,,chrome,windows,UNKNOWN,4,0,irlexp7_3,2020-11-03,2020-11-03,2020-11-03,0.0,3,debug,0,1,7,1,2020-11-02,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.92,3.92,guanaco,55.666666666666664,6,3,2,1,6
2222,,mouselab-mdp,168299.0,0.0-4.0-1.0-2.0,,"[5373, 146, 73]",,,,,,,[],"['', -2, 4, 48, -48, 4, -8, 48, 24, -2, -8, 24, 48]",-4507891731722671583,training,2.0,39.0,"[None, None, None]","[4, -8, 48]","['5', '6', '7']","['right', 'right', 'up']","[6273, 6928, 7518]","{'click': {'state': {'target': ['5', '6', '1', '9', '7'], 'time': [1784, 2396, 3204, 3773, 5414]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",8.9,10567.0,1190,,QuestPilot3,,chrome,windows,UNKNOWN,4,0,irlexp7_3,2020-11-03,2020-11-03,2020-11-03,0.0,3,debug,0,1,7,1,2020-11-02,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.92,3.92,guanaco,55.666666666666664,5,3,1,1,5
2223,,mouselab-mdp,183898.0,0.0-4.0-1.0-3.0,,"[5503, 4, 765]",,,,,,,[],"['', -2, -8, -48, -24, 2, -8, -48, 48, -2, 4, -48, -48]",-974285796851491632,training,3.0,37.0,"[None, None, None]","[2, -8, 48]","['5', '6', '8']","['right', 'right', 'down']","[9530, 10056, 11350]","{'click': {'state': {'target': ['5', '6', '1', '9', '8'], 'time': [4589, 5531, 6381, 7431, 8179]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",12.03,15549.0,1190,,QuestPilot3,,chrome,windows,UNKNOWN,4,0,irlexp7_3,2020-11-03,2020-11-03,2020-11-03,0.0,3,debug,0,1,7,1,2020-11-02,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.92,3.92,guanaco,55.666666666666664,5,3,1,1,5
2224,,mouselab-mdp,197438.0,0.0-4.0-1.0-4.0,,"[3578, 79, 55]",,,,,,,[],"['', 4, -4, 24, -24, -2, -4, -24, -24, 2, -4, 48, 24]",1598574912455297978,training,4.0,21.0,"[None, None, None]","[4, -4, 24]","['1', '2', '3']","['up', 'up', 'right']","[5569, 6177, 6751]","{'click': {'state': {'target': ['1', '2', '3'], 'time': [3239, 4176, 4919]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",10.99,13488.0,1190,,QuestPilot3,,chrome,windows,UNKNOWN,4,0,irlexp7_3,2020-11-03,2020-11-03,2020-11-03,0.0,3,debug,0,1,7,1,2020-11-02,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.92,3.92,guanaco,55.666666666666664,3,1,1,1,3
2225,,mouselab-mdp,210068.0,0.0-4.0-1.0-5.0,,"[2996, 96, 677]",,,,,,,[],"['', -4, 8, -24, -48, 4, -4, 48, 24, 4, 4, 48, -24]",7112299922459130764,training,5.0,21.0,"[None, None, None]","[4, -4, 24]","['5', '6', '8']","['right', 'right', 'down']","[3965, 4572, 5769]","{'click': {'state': {'target': ['5', '6', '8'], 'time': [2083, 2748, 3333]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",10.97,12587.0,1190,,QuestPilot3,,chrome,windows,UNKNOWN,4,0,irlexp7_3,2020-11-03,2020-11-03,2020-11-03,0.0,3,debug,0,1,7,1,2020-11-02,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.92,3.92,guanaco,55.666666666666664,3,1,1,1,3
2226,,mouselab-mdp,220271.0,0.0-4.0-1.0-6.0,,"[3124, 139, 113]",,,,,,,[],"['', 2, -8, -24, 48, 4, 4, -48, 24, 2, -4, -24, 24]",1466645676459689082,training,6.0,39.0,"[None, None, None]","[2, -8, 48]","['1', '2', '4']","['up', 'up', 'left']","[4523, 5192, 5831]","{'click': {'state': {'target': ['12', '11', '4'], 'time': [2111, 2991, 3739]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",9.4,10158.0,1190,,QuestPilot3,,chrome,windows,UNKNOWN,4,0,irlexp7_3,2020-11-03,2020-11-03,2020-11-03,0.0,3,debug,0,1,7,1,2020-11-02,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.92,3.92,guanaco,55.666666666666664,3,0,0,3,3
2227,,mouselab-mdp,231431.0,0.0-4.0-1.0-7.0,,"[2111, 64, 120]",,,,,,,[],"['', 4, 4, 48, -24, 4, -4, -48, 48, 2, -8, 48, 24]",-8580200434703875697,training,7.0,40.0,"[None, None, None]","[2, -8, 48]","['9', '10', '11']","['left', 'left', 'up']","[3372, 3963, 4601]","{'click': {'state': {'target': ['12', '11'], 'time': [1872, 2658]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",9.26,11116.0,1190,,QuestPilot3,,chrome,windows,UNKNOWN,4,0,irlexp7_3,2020-11-03,2020-11-03,2020-11-03,0.0,3,debug,0,1,7,1,2020-11-02,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.92,3.92,guanaco,55.666666666666664,2,0,0,2,2
2228,,mouselab-mdp,243214.0,0.0-4.0-1.0-8.0,,"[3289, 101, 108]",,,,,,,[],"['', -4, 4, -24, 48, -4, -8, -24, 48, -4, 8, -24, -48]",-5433328656123216055,training,8.0,45.0,"[None, None, None]","[-4, 4, 48]","['1', '2', '4']","['up', 'up', 'left']","[4778, 5385, 6023]","{'click': {'state': {'target': ['12', '11', '4'], 'time': [2440, 3141, 3821]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",10.49,11740.0,1190,,QuestPilot3,,chrome,windows,UNKNOWN,4,0,irlexp7_3,2020-11-03,2020-11-03,2020-11-03,0.0,3,debug,0,1,7,1,2020-11-02,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.92,3.92,guanaco,55.666666666666664,3,0,0,3,3
2229,,mouselab-mdp,255763.0,0.0-4.0-1.0-9.0,,"[1161, 86, 254]",,,,,,,[],"['', -2, 4, -24, 48, -2, 4, -24, 48, 4, -8, 24, 48]",336485828046445828,training,9.0,43.0,"[None, None, None]","[4, -8, 48]","['9', '10', '12']","['left', 'left', 'down']","[2073, 2678, 3461]","{'click': {'state': {'target': ['12'], 'time': [1378]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",9.91,12482.0,1190,,QuestPilot3,,chrome,windows,UNKNOWN,4,0,irlexp7_3,2020-11-03,2020-11-03,2020-11-03,0.0,3,debug,0,1,7,1,2020-11-02,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.92,3.92,guanaco,55.666666666666664,1,0,0,1,1
2230,,mouselab-mdp,267802.0,0.0-4.0-1.0-10.0,,"[2707, 182, 289]",,,,,,,[],"['', -2, -8, -24, 48, 4, 8, 48, -48, -4, -8, -24, -48]",-1966432234622664978,training,10.0,35.0,"[None, None, None]","[-2, -8, 48]","['1', '2', '4']","['up', 'up', 'left']","[4473, 5176, 5990]","{'click': {'state': {'target': ['12', '11', '4'], 'time': [2832, 3395, 3958]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",9.77,11994.0,1190,,QuestPilot3,,chrome,windows,UNKNOWN,4,0,irlexp7_3,2020-11-03,2020-11-03,2020-11-03,0.0,3,debug,0,1,7,1,2020-11-02,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.92,3.92,guanaco,55.666666666666664,3,0,0,3,3
2231,,mouselab-mdp,279984.0,0.0-4.0-1.0-11.0,,"[1688, 90, 305]",,,,,,,[],"['', 4, 8, 24, 48, -4, -8, -24, -24, 4, -4, 24, 48]",-6519267732573937633,training,11.0,47.0,"[None, None, None]","[4, -4, 48]","['9', '10', '12']","['left', 'left', 'down']","[3630, 4238, 5067]","{'click': {'state': {'target': ['12'], 'time': [2689]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",9.94,12140.0,1190,,QuestPilot3,,chrome,windows,UNKNOWN,4,0,irlexp7_3,2020-11-03,2020-11-03,2020-11-03,0.0,3,debug,0,1,7,1,2020-11-02,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.92,3.92,guanaco,55.666666666666664,1,0,0,1,1
2232,,mouselab-mdp,292215.0,0.0-4.0-1.0-12.0,,"[3581, 55, 49]",,,,,,,[],"['', -2, 4, -24, -24, -4, -8, 48, -24, 4, -8, -24, 24]",-51234349377613834,training,12.0,32.0,"[None, None, None]","[-4, -8, 48]","['5', '6', '7']","['right', 'right', 'up']","[5036, 5625, 6184]","{'click': {'state': {'target': ['12', '11', '8', '7'], 'time': [2652, 3270, 3966, 4506]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",10.46,12187.0,1190,,QuestPilot3,,chrome,windows,UNKNOWN,4,0,irlexp7_3,2020-11-03,2020-11-03,2020-11-03,0.0,3,debug,0,1,7,1,2020-11-02,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.92,3.92,guanaco,55.666666666666664,4,0,0,4,4
2233,,mouselab-mdp,312172.0,0.0-4.0-1.0-13.0,,"[1316, 24, 115]",,,,,,,[],"['', 2, 4, -24, 24, 4, -8, -48, 48, 2, 4, -48, -24]",-6749536114215069364,training,13.0,43.0,"[None, None, None]","[4, -8, 48]","['5', '6', '8']","['right', 'right', 'down']","[2766, 3309, 3932]","{'click': {'state': {'target': ['8'], 'time': [2073]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",9.45,19914.0,1190,,QuestPilot3,,chrome,windows,UNKNOWN,4,0,irlexp7_3,2020-11-03,2020-11-03,2020-11-03,0.0,3,debug,0,1,7,1,2020-11-02,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.92,3.92,guanaco,55.666666666666664,1,0,0,1,1
2234,,mouselab-mdp,327819.0,0.0-4.0-1.0-14.0,,"[2314, 153, 205]",,,,,,,[],"['', 2, 4, -24, 48, 2, -8, -24, 48, 4, 4, 24, 24]",-1661671392891629296,training,14.0,51.0,"[None, None, None]","[2, 4, 48]","['1', '2', '4']","['up', 'up', 'left']","[3791, 4475, 5194]","{'click': {'state': {'target': ['12', '11', '4'], 'time': [2105, 2681, 3196]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",10.48,15604.0,1190,,QuestPilot3,,chrome,windows,UNKNOWN,4,0,irlexp7_3,2020-11-03,2020-11-03,2020-11-03,0.0,3,debug,0,1,7,1,2020-11-02,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.92,3.92,guanaco,55.666666666666664,3,0,0,3,3
2235,,mouselab-mdp,342093.0,0.0-4.0-1.0-15.0,,"[4991, 67, 157]",,,,,,,[],"['', 4, -8, -24, -24, -4, 8, -24, 24, -2, -8, -48, -48]",3457294074559537391,training,15.0,22.0,"[None, None, None]","[-4, 8, 24]","['5', '6', '8']","['right', 'right', 'down']","[6166, 6741, 7411]","{'click': {'state': {'target': ['12', '11', '4', '3', '7', '8'], 'time': [1756, 2384, 3115, 3603, 4242, 4872]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",10.18,14229.0,1190,,QuestPilot3,,chrome,windows,UNKNOWN,4,0,irlexp7_3,2020-11-03,2020-11-03,2020-11-03,0.0,3,debug,0,1,7,1,2020-11-02,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.92,3.92,guanaco,55.666666666666664,6,0,0,6,6
2236,,mouselab-mdp,359608.0,0.0-4.0-1.0-16.0,,"[2973, 100, 159]",,,,,,,[],"['', 2, -4, -48, 48, -4, -8, -24, -24, -4, 4, -48, 24]",-6157917720371000130,training,16.0,42.0,"[None, None, None]","[2, -4, 48]","['1', '2', '4']","['up', 'up', 'left']","[4094, 4730, 5417]","{'click': {'state': {'target': ['8', '7', '3', '4'], 'time': [1902, 2396, 2916, 3472]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",10.12,17471.0,1190,,QuestPilot3,,chrome,windows,UNKNOWN,4,0,irlexp7_3,2020-11-03,2020-11-03,2020-11-03,0.0,3,debug,0,1,7,1,2020-11-02,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.92,3.92,guanaco,55.666666666666664,4,0,0,4,4
2237,,mouselab-mdp,373147.0,0.0-4.0-1.0-17.0,,"[4748, 32, 89]",,,,,,,[],"['', 2, -8, 48, -48, -2, 8, -48, 24, 2, 8, -24, -48]",-5298439851260357307,training,17.0,36.0,"[None, None, None]","[2, -8, 48]","['1', '2', '3']","['up', 'up', 'right']","[6634, 7193, 7814]","{'click': {'state': {'target': ['4', '11', '12', '8', '7', '3'], 'time': [3008, 3600, 4103, 4775, 5298, 6203]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",10.89,13498.0,1190,,QuestPilot3,,chrome,windows,UNKNOWN,4,0,irlexp7_3,2020-11-03,2020-11-03,2020-11-03,0.0,3,debug,0,1,7,1,2020-11-02,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.92,3.92,guanaco,55.666666666666664,6,0,0,6,6
2238,,mouselab-mdp,383414.0,0.0-4.0-1.0-18.0,,"[2913, 87, 33]",,,,,,,[],"['', -2, 8, -24, 48, 2, 4, -48, 48, -2, 4, -24, -48]",-6593666887814381482,training,18.0,51.0,"[None, None, None]","[-2, 8, 48]","['1', '2', '4']","['up', 'up', 'left']","[3649, 4268, 4811]","{'click': {'state': {'target': ['12', '11', '4'], 'time': [2109, 2578, 3105]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",9.74,10223.0,1190,,QuestPilot3,,chrome,windows,UNKNOWN,4,0,irlexp7_3,2020-11-03,2020-11-03,2020-11-03,0.0,3,debug,0,1,7,1,2020-11-02,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.92,3.92,guanaco,55.666666666666664,3,0,0,3,3
2239,,mouselab-mdp,400450.0,0.0-4.0-1.0-19.0,,"[1189, 72, 560]",,,,,,,[],"['', -4, -4, 48, -48, -2, -8, 48, 48, -4, -4, -48, 48]",7160689332333860190,training,19.0,39.0,"[None, None, None]","[-4, -4, 48]","['9', '10', '12']","['left', 'left', 'down']","[2497, 3103, 4172]","{'click': {'state': {'target': ['12'], 'time': [1850]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",10.31,16994.0,1190,,QuestPilot3,,chrome,windows,UNKNOWN,4,0,irlexp7_3,2020-11-03,2020-11-03,2020-11-03,0.0,3,debug,0,1,7,1,2020-11-02,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.92,3.92,guanaco,55.666666666666664,1,0,0,1,1
2240,,mouselab-mdp,412649.0,0.0-4.0-1.0-20.0,,"[2565, 64, 104]",,,,,,,[],"['', 4, -4, -48, -24, 2, 4, 48, -48, -4, 4, 48, -48]",2614025964525729465,test,20.0,46.0,"[None, None, None]","[-4, 4, 48]","['9', '10', '11']","['left', 'left', 'up']","[4359, 4947, 5570]","{'click': {'state': {'target': ['12', '11'], 'time': [3233, 3778]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",10.79,12148.0,1190,,QuestPilot3,,chrome,windows,UNKNOWN,4,0,irlexp7_3,2020-11-03,2020-11-03,2020-11-03,0.0,3,debug,0,1,7,1,2020-11-02,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.92,3.92,guanaco,55.666666666666664,2,0,0,2,2
2241,,mouselab-mdp,423617.0,0.0-4.0-1.0-21.0,,"[2028, 969, 318]",,,,,,,[],"['', 2, 4, -24, 48, 2, -4, 24, 24, 2, -4, -48, -24]",7341350411386814818,test,21.0,-29.0,"[None, None, None]","[2, -4, -24]","['9', '10', '12']","['left', 'left', 'down']","[3403, 4904, 5751]","{'click': {'state': {'target': ['12', '11', '4'], 'time': [1911, 2413, 2941]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}",9.38,10924.0,1190,,QuestPilot3,,chrome,windows,UNKNOWN,4,0,irlexp7_3,2020-11-03,2020-11-03,2020-11-03,0.0,3,debug,0,1,7,1,2020-11-02,0.002,2_4_24,312,True,"['#1b9e77', '#d95f02', '#7570b3']","['Green', 'Orange', 'Purple']",2.92,3.92,guanaco,55.666666666666664,3,0,0,3,3
