,pid,trial_index,action_times,actions,block,path,queries,rewards,rt,condition,bonus,score,simulation_mode,state_rewards,time_elapsed,trial_time,trial_type,run,trial_id,num_nodes,num_early,num_middle,num_late,num_clicks
259,23,14,"[5393, 6329, 7169]","['left', 'left', 'down']",training,"['9', '10', '12']","{'click': {'state': {'target': ['10', '2', '6'], 'time': [1868, 2848, 3922]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '10', '1', '2', '6'], 'time': [1259, 1579, 2250, 2367, 3439]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '10', '1', '2', '6'], 'time': [1278, 2131, 2282, 3171, 4293]}, 'edge': {'target': [], 'time': []}}}","[5, 10, 10]","[419, 503, 5353]",2,[],22,"[None, None, None]","['', 10, -5, -5, 10, 5, -5, -10, 10, 5, 10, -5, 10]",287919,[],mouselab-mdp,c1.1,1017601537737615534,3,0,0,0,0
260,23,15,"[6748, 7588, 8796]","['left', 'left', 'up']",training,"['9', '10', '11']","{'click': {'state': {'target': ['10', '2', '6'], 'time': [1814, 2680, 3594]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['6', '5', '0', '9', '10', '2', '6'], 'time': [1156, 1180, 1217, 1279, 1425, 2447, 3452]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '5', '0', '9', '10', '2'], 'time': [1176, 1213, 1275, 1307, 2060, 2983]}, 'edge': {'target': [], 'time': []}}}","[10, 10, -5]","[388, 309, 6703]",2,[],12,"[None, None, None]","['', -5, -10, -5, 5, 5, 5, -5, 5, 10, 10, -5, -5]",298919,[],mouselab-mdp,c1.1,-3937512532655523332,3,0,0,0,0
261,23,16,"[6659, 7594, 8514]","['left', 'left', 'down']",training,"['9', '10', '12']","{'click': {'state': {'target': ['10', '2', '6'], 'time': [3084, 3964, 4941]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['6', '10', '2', '5', '6'], 'time': [None, 2649, 3756, 4377, 4677]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '10', '2', '5', '6'], 'time': [2482, 3404, 4225, 4493, 5264]}, 'edge': {'target': [], 'time': []}}}","[-10, 10, 10]","[291, 664, 6625]",2,[],7,"[None, None, None]","['', -5, -5, 5, 10, 10, -10, -10, -10, -10, 10, 10, 10]",308096,[],mouselab-mdp,c1.1,3866759347579099958,3,0,0,0,0
262,23,17,"[7589, 9077, 9965]","['up', 'up', 'left']",training,"['1', '2', '4']","{'click': {'state': {'target': ['10', '2', '6'], 'time': [1645, 2412, 3471]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '10', '2', '7', '6'], 'time': [1327, 1389, 2149, 2802, 3138]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '10', '2', '7', '6'], 'time': [1346, 1931, 2702, 2836, 3891]}, 'edge': {'target': [], 'time': []}}}","[5, -5, 5]","[416, 396, 7548]",2,[],2,"[None, None, None]","['', 5, -5, -10, 5, 10, -5, -5, -10, -5, -10, -5, 10]",318639,[],mouselab-mdp,c1.1,-3907738530445615459,3,0,0,0,0
263,23,18,"[5794, 6546, 7633]","['right', 'right', 'down']",training,"['5', '6', '8']","{'click': {'state': {'target': ['10', '2', '6'], 'time': [2425, 3194, 4042]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '9', '10', '10', '2', '7', '6'], 'time': [1513, 1583, 1666, 1983, 3005, 3560, 3744]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '9', '10', '10', '2', '7'], 'time': [1532, 1614, 1694, 2670, 3444, 3593]}, 'edge': {'target': [], 'time': []}}}","[-5, 5, -5]","[947, 318, 5758]",2,[],-8,"[None, None, None]","['', 5, -10, 10, -5, -5, 5, 10, -5, 5, 10, -5, -5]",329055,[],mouselab-mdp,c1.1,-3477899293060009920,3,0,0,0,0
264,23,19,"[4781, 5645, 6493]","['right', 'right', 'up']",training,"['5', '6', '7']","{'click': {'state': {'target': ['10', '2', '6'], 'time': [1947, 2811, 3549]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['6', '5', '9', '10', '2', '6'], 'time': [None, 1290, 1387, 1639, 2293, 3215]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '5', '9', '10', '2'], 'time': [1287, 1304, 1470, 2125, 3081]}, 'edge': {'target': [], 'time': []}}}","[10, 5, 5]","[208, 536, 4747]",2,[],17,"[None, None, None]","['', 10, -10, 10, -5, 10, 5, 5, -5, 10, -5, -10, -10]",340934,[],mouselab-mdp,c1.1,-708634087699455823,3,0,0,0,0
265,23,20,"[5689, 6601, 7601]","['right', 'right', 'down']",training,"['5', '6', '8']","{'click': {'state': {'target': ['6', '2', '10'], 'time': [2640, 3421, 4176]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['6', '2', '10'], 'time': [None, 3168, 3907]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '2', '10'], 'time': [2900, 3637, 4494]}, 'edge': {'target': [], 'time': []}}}","[5, 5, 10]","[331, 293, 5657]",2,[],17,"[None, None, None]","['', 10, 5, -5, -5, 5, 5, 10, 10, 5, -5, -5, -5]",350288,[],mouselab-mdp,c1.1,-1711934015224181778,3,0,0,0,0
266,23,21,"[5563, 6443, 7291]","['up', 'up', 'right']",training,"['1', '2', '3']","{'click': {'state': {'target': ['10', '2', '6'], 'time': [2128, 3188, 4081]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['10', '2', '6'], 'time': [1826, 2599, 3770]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['10', '2'], 'time': [2497, 3487]}, 'edge': {'target': [], 'time': []}}}","[5, -5, 5]","[345, 446, 5530]",2,[],2,"[None, None, None]","['', 5, -5, 5, 10, 10, -10, -5, -5, 5, -10, 5, 10]",358519,[],mouselab-mdp,c1.1,287659273517348342,3,0,0,0,0
267,23,22,"[4872, 5697, 6553]","['up', 'up', 'left']",training,"['1', '2', '4']","{'click': {'state': {'target': ['10', '2', '6'], 'time': [1515, 2394, 3264]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['6', '10', '2', '6'], 'time': [None, 1236, 2158, 3065]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '10', '2', '6'], 'time': [615, 1857, 2660, 3516]}, 'edge': {'target': [], 'time': []}}}","[10, 10, -5]","[323, 282, 4837]",2,[],12,"[None, None, None]","['', 10, 10, -5, -5, 10, -5, 5, 10, -10, -5, 10, -5]",367968,[],mouselab-mdp,c1.1,4878857294870962815,3,0,0,0,0
268,23,23,"[6304, 7199, 8312]","['left', 'left', 'up']",training,"['9', '10', '11']","{'click': {'state': {'target': ['10', '2', '6'], 'time': [2208, 3042, 4002]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['10', '9', '1', '2', '3', '6', '6'], 'time': [1947, 2533, 2610, 2869, 3321, 3456, 3808]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['10', '9', '1', '2', '3', '6', '6'], 'time': [2517, 2570, 2669, 3271, 3340, 3673, 4227]}, 'edge': {'target': [], 'time': []}}}","[-5, 10, -5]","[293, 331, 6271]",2,[],-3,"[None, None, None]","['', -5, -10, 10, -5, 10, -10, 10, 10, -5, 10, -5, -10]",377239,[],mouselab-mdp,c1.1,-7536988618031787221,3,0,0,0,0
269,23,24,"[4277, 5317, 6261]","['right', 'right', 'up']",training,"['5', '6', '7']","{'click': {'state': {'target': ['10', '2', '6'], 'time': [1336, 1957, 2743]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '9', '10', '2', '7', '6'], 'time': [682, 737, 1070, 1673, 2325, 2443]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '9', '10', '2', '7', '6'], 'time': [701, 801, 1556, 2210, 2360, 3081]}, 'edge': {'target': [], 'time': []}}}","[5, 10, 10]","[339, 564, 4234]",2,[],22,"[None, None, None]","['', 5, -5, -5, 5, 5, 10, 10, 5, 10, -10, 10, 5]",385511,[],mouselab-mdp,c1.1,1812949729192026457,3,0,0,0,0
270,23,25,"[5101, 6229, 7262]","['up', 'up', 'right']",test,"['1', '2', '3']","{'click': {'state': {'target': ['10', '2', '6'], 'time': [1156, 1941, 2709]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '10', '10', '2', '6', '5'], 'time': [386, 442, 757, 1677, 2280, 3018]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '10', '10', '2', '6', '5'], 'time': [420, 588, 1426, 2181, 2969, 3053]}, 'edge': {'target': [], 'time': []}}}","[-10, 5, 10]","[499, 427, 5060]",2,[],2,"[None, None, None]","['', -10, 5, 10, 5, -10, 5, -5, 5, 10, 5, 5, -5]",395622,[],mouselab-mdp,c1.1,8150121140183900524,3,0,0,0,0
271,23,26,"[4413, 5253, 6381]","['left', 'left', 'down']",test,"['9', '10', '12']","{'click': {'state': {'target': ['10', '2', '6'], 'time': [1558, 2373, 3048]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['10', '10', '2', '6'], 'time': [911, 1264, 2135, 2806]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['10', '10', '2', '6'], 'time': [1180, 1918, 2639, 3325]}, 'edge': {'target': [], 'time': []}}}","[-10, 5, -5]","[577, 495, 4374]",2,[],-13,"[None, None, None]","['', -5, -10, 5, 10, 5, -10, -10, 10, -10, 5, -5, -5]",404871,[],mouselab-mdp,c1.1,-8177337623937778033,3,0,0,0,0
272,23,27,"[6267, 7146, 8027]","['up', 'up', 'left']",test,"['1', '2', '4']","{'click': {'state': {'target': ['10', '2', '6'], 'time': [2624, 3298, 4099]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '0', '9', '10', '2', '6'], 'time': [1646, 1983, 2249, 2401, 3021, 3876]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '0', '9', '10', '2', '6'], 'time': [1932, 2015, 2367, 2836, 3508, 4311]}, 'edge': {'target': [], 'time': []}}}","[5, 10, -10]","[316, 574, 6229]",2,[],2,"[None, None, None]","['', 5, 10, -5, -10, 5, 5, -10, 10, 10, -5, -10, 5]",414271,[],mouselab-mdp,c1.1,8374220102514213583,3,0,0,0,0
273,23,28,"[5364, 6757, 7676]","['right', 'right', 'down']",test,"['5', '6', '8']","{'click': {'state': {'target': ['10', '2', '6'], 'time': [1898, 2938, 3771]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '10', '2', '6'], 'time': [1204, 1472, 2460, 3484]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '10', '2', '6'], 'time': [1288, 2209, 3266, 4070]}, 'edge': {'target': [], 'time': []}}}","[-5, 5, -5]","[352, 309, 5330]",2,[],-8,"[None, None, None]","['', -5, -5, 5, -10, -5, 5, -5, -5, 5, -10, -5, 10]",422359,[],mouselab-mdp,c1.1,-782795021194263072,3,0,0,0,0
274,23,29,"[4525, 5429, 6437]","['left', 'left', 'up']",test,"['9', '10', '11']","{'click': {'state': {'target': ['10', '2', '6'], 'time': [1713, 2385, 3187]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '10', '2', '6'], 'time': [853, 1205, 2111, 2816]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '10', '2', '6'], 'time': [872, 1892, 2629, 3385]}, 'edge': {'target': [], 'time': []}}}","[-5, 10, -5]","[872, 396, 4488]",2,[],-3,"[None, None, None]","['', -10, 5, -10, 5, 10, 10, -5, -10, -5, 10, -5, 10]",432191,[],mouselab-mdp,c1.1,946869097947028489,3,0,0,0,0
275,23,30,"[6052, 6932, 7988]","['up', 'up', 'left']",test,"['1', '2', '4']","{'click': {'state': {'target': ['10', '2', '6'], 'time': [1668, 2687, 3520]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '10', '2', '6'], 'time': [1016, 1134, 2390, 3246]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '10', '2', '6'], 'time': [1067, 2106, 2993, 3831]}, 'edge': {'target': [], 'time': []}}}","[10, 10, 10]","[332, 458, 6010]",2,[],27,"[None, None, None]","['', 10, 10, 10, 10, 5, 5, 10, 5, -5, 5, 5, 5]",441510,[],mouselab-mdp,c1.1,6627999187013791928,3,0,0,0,0
276,23,31,"[5312, 6113, 6920]","['up', 'up', 'right']",test,"['1', '2', '3']","{'click': {'state': {'target': ['10', '2', '6'], 'time': [1507, 2581, 3415]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['10', '1', '3', '2', '3', '6'], 'time': [1204, 1892, 1950, 2212, 2901, 3217]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['10', '1', '3', '2', '3', '6'], 'time': [1860, 1910, 2160, 2882, 2930, 3654]}, 'edge': {'target': [], 'time': []}}}","[-5, 10, -10]","[352, 511, 5276]",2,[],-8,"[None, None, None]","['', -5, 10, -10, -10, 5, 5, -5, 5, 10, 5, -5, -5]",449686,[],mouselab-mdp,c1.1,414905543794851947,3,0,0,0,0
277,23,32,"[4689, 5616, 6480]","['right', 'right', 'down']",test,"['5', '6', '8']","{'click': {'state': {'target': ['10', '2', '6'], 'time': [1488, 2228, 2962]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '10', '2', '7', '6'], 'time': [866, 1119, 1973, 2577, 2727]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '10', '2', '7', '6'], 'time': [884, 1857, 2458, 2594, 3179]}, 'edge': {'target': [], 'time': []}}}","[5, -5, -5]","[249, 281, 4659]",2,[],-8,"[None, None, None]","['', 5, -5, 5, -10, 5, -5, 10, -5, -10, -10, -5, -10]",460558,[],mouselab-mdp,c1.1,-6213033947036441941,3,0,0,0,0
278,23,33,"[4187, 4947, 5763]","['up', 'up', 'left']",test,"['1', '2', '4']","{'click': {'state': {'target': ['10', '2', '6'], 'time': [1183, 2130, 2996]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['10', '2', '7', '6'], 'time': [852, 1489, 2461, 2864]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['10', '2', '7'], 'time': [1358, 2395, 2480]}, 'edge': {'target': [], 'time': []}}}","[-10, 10, -5]","[352, 314, 4145]",2,[],-8,"[None, None, None]","['', -10, 10, 10, -5, 10, -10, 5, 10, -5, 5, 5, -10]",469302,[],mouselab-mdp,c1.1,-552410915180044019,3,0,0,0,0
279,23,34,"[11867, 12762, 14469]","['right', 'right', 'down']",test,"['5', '6', '8']","{'click': {'state': {'target': ['10', '2', '6'], 'time': [1819, 8722, 10316]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['6', '0', '9', '10', '9', '8', '6', '6', '5', '4', '2', '6'], 'time': [None, 1133, 1218, 1451, 2226, 2278, 6636, 7202, 7682, 8124, 8449, 10030]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '0', '9', '10', '9', '8', '6', '6', '5', '4', '2', '6'], 'time': [765, 1167, 1353, 2223, 2241, 2320, 6749, 7663, 7853, 8260, 9138, 10773]}, 'edge': {'target': [], 'time': []}}}","[-10, 10, 5]","[204, 247, 11832]",2,[],2,"[None, None, None]","['', 10, 5, 5, -10, -10, 10, 5, 5, 10, -5, -10, -10]",477357,[],mouselab-mdp,c1.1,2677707256680226296,3,0,0,0,0
280,27,0,"[12171, 13949, 16889]","['up', 'up', 'right']",training,"['1', '2', '3']","{'click': {'state': {'target': ['1'], 'time': [10267]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '7', '7', '1', '0'], 'time': [861, 902, 1967, 10001, 10760]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '7', '7', '1', '0'], 'time': [879, 919, 2331, 10728, 10794]}, 'edge': {'target': [], 'time': []}}}","[10, 5, 5]","[98945.22499999993, 29871.34500000003, 12167.994999999792]",2,0,19,"[None, None, None]","['', 10, 5, 5, -10, -10, 10, 5, 5, 10, -5, -10, -10]",98949,[],mouselab-mdp,c1.1,2677707256680226296,1,0,0,0,0
281,27,1,"[16749, 17997, 19105]","['left', 'left', 'up']",training,"['9', '10', '11']","{'click': {'state': {'target': ['8', '10'], 'time': [9377, 14678]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['8', '9', '10'], 'time': [6612, 12048, 13336]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '9'], 'time': [10501, 12333]}, 'edge': {'target': [], 'time': []}}}","[5, 10, -5]","[1268.8200000002398, 2433.044999999751, 16746.724999999948]",2,0.31,8,"[None, None, None]","['', 5, -10, 10, -5, -5, 5, 10, -5, 5, 10, -5, -5]",128825,[],mouselab-mdp,c1.1,-3477899293060009920,2,0,0,0,0
282,27,2,"[9484, 10733, 18494]","['right', 'right', 'down']",training,"['5', '6', '8']","{'click': {'state': {'target': ['9', '5', '1'], 'time': [2380, 5490, 6627]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['10', '9', '0', '0', '5', '1', '0'], 'time': [None, 1637, 4651, 4850, 5148, 6402, 7151]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['10', '9', '0', '0', '5', '1', '0', '1', '7', '7', '6', '6', '8', '8'], 'time': [1602, 4600, 4683, 4881, 5975, 6969, 12484, 12781, 12836, 14669, 14703, 14734, 21469, 21990]}, 'edge': {'target': [], 'time': []}}}","[5, -10, -10]","[726.7850000002945, 591.4699999998265, 9480.834999999846]",2,[],-18,"[None, None, None]","['', 5, -10, -5, 10, 5, -10, -5, -10, 5, -5, -5, 5]",149955,[],mouselab-mdp,c1.1,-5667169154863340764,3,0,0,0,0
283,27,3,"[8450, 9196, 12534]","['up', 'up', 'right']",training,"['1', '2', '3']","{'click': {'state': {'target': ['1', '3', '2', '4'], 'time': [3885, 4906, 5861, 6840]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '1', '3', '3', '2', '4'], 'time': [2648, 3259, 4420, 4750, 5692, 6489]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '1', '3', '3', '2', '4'], 'time': [3093, 4251, 4652, 5463, 6422, 7382]}, 'edge': {'target': [], 'time': []}}}","[5, 10, -5]","[728.3600000000733, 7245.220000000263, 8447.425000000309]",2,[],6,"[None, None, None]","['', 5, 10, -5, -10, 5, 5, -10, 10, 10, -5, -10, 5]",171716,[],mouselab-mdp,c1.1,8374220102514213583,4,0,0,0,0
284,27,4,"[8001, 8762, 9888]","['right', 'right', 'down']",training,"['5', '6', '8']","{'click': {'state': {'target': ['10', '5', '6', '8'], 'time': [1848, 4541, 5608, 6713]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['11', '10', '9', '0', '5', '6', '5', '0', '5', '5', '6', '8'], 'time': [1353, 1502, 2346, 2426, 2760, 2798, 3109, 3458, 3871, 4118, 5144, 6503]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['11', '10', '9', '0', '5', '6', '5', '0', '5', '5', '6', '8'], 'time': [1436, 2330, 2393, 2509, 2778, 3076, 3424, 3853, 3922, 4765, 5923, 6985]}, 'edge': {'target': [], 'time': []}}}","[10, 5, 5]","[236.92500000016298, 2830.2450000001118, 7997.859999999957]",2,[],16,"[None, None, None]","['', 5, -5, -10, -5, 10, 5, 5, 5, -10, -10, -10, 5]",194303,[],mouselab-mdp,c1.1,-480933043113506846,4,0,0,0,0
285,27,5,"[7826, 8869, 11033]","['left', 'left', 'up']",training,"['9', '10', '11']","{'click': {'state': {'target': ['10', '9', '11'], 'time': [2271, 3030, 3873]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['8', '6', '1', '11', '10', '9', '9', '11'], 'time': [None, 1142, 1519, 1586, 2149, 2613, 2874, 3655]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '6', '1', '11', '10', '9', '9', '11'], 'time': [987, 1201, 1536, 1785, 2595, 2660, 3572, 4070]}, 'edge': {'target': [], 'time': []}}}","[-10, 5, 10]","[251.92000000015832, 618.9500000000407, 7824.039999999979]",2,[],2,"[None, None, None]","['', -5, -10, -5, -10, -10, -5, 10, -5, -10, 5, 10, -5]",208304,[],mouselab-mdp,c1.1,-2285879742743491122,3,0,0,0,0
286,27,6,"[31489, 32395, 33364]","['right', 'right', 'down']",training,"['5', '6', '8']","{'click': {'state': {'target': ['1', '2', '3', '5', '6', '7', '8', '9', '10', '11', '12'], 'time': [3426, 4128, 4830, 7447, 8250, 8956, 9671, 12183, 12968, 13704, 19437]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['10', '9', '9', '9', '5', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '12', '12'], 'time': [None, 1638, 1985, 2514, 2764, 3127, 3808, 4503, 5778, 6540, 8060, 8775, 9521, 11905, 12584, 13525, 14786, 18000, 18399]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['10', '9', '9', '9', '5', '1', '2', '3', '2', '4', '5', '6', '7', '6', '8', '9', '10', '11', '10', '12', '12', '12'], 'time': [1588, 1783, 2069, 2714, 2896, 3740, 4454, 5049, 5562, 6010, 7801, 8726, 9190, 9339, 11093, 12502, 13396, 13926, 14257, 14822, 18218, 19805]}, 'edge': {'target': [], 'time': []}}}","[5, -10, 10]","[524.4250000000466, 1645.2300000000978, 31487.080000000336]",2,[],-6,"[None, None, None]","['', -5, -10, 5, -5, 5, -10, 5, 10, -5, 10, -5, -5]",219988,[],mouselab-mdp,c1.1,-5783848652440910710,11,0,0,0,0
287,27,7,"[6158, 6906, 7551]","['up', 'up', 'right']",training,"['1', '2', '3']","{'click': {'state': {'target': ['1', '2', '3'], 'time': [3443, 4175, 4929]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '1', '2', '3'], 'time': [2552, 2870, 3878, 4689]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '2', '3'], 'time': [2570, 3794, 4543, 5299]}, 'edge': {'target': [], 'time': []}}}","[10, -10, 10]","[396.6299999997136, 456.0449999999255, 6153.940000000177]",2,[],7,"[None, None, None]","['', 10, -10, 10, -5, 10, 5, 5, -5, 10, -5, -10, -10]",232976,[],mouselab-mdp,c1.1,-708634087699455823,3,0,0,0,0
288,27,8,"[7127, 8044, 8888]","['left', 'left', 'up']",training,"['9', '10', '11']","{'click': {'state': {'target': ['9', '10', '12', '11'], 'time': [1806, 2536, 3203, 4391]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '9', '10', '12', '11'], 'time': [1042, 1140, 2401, 2930, 4155]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '9', '10', '12', '12', '10', '11', '10'], 'time': [1091, 2184, 2879, 3478, 3991, 4072, 4618, 4982]}, 'edge': {'target': [], 'time': []}}}","[-5, 5, 5]","[246.5649999998859, 126.86499999969965, 7123.704999999958]",2,[],1,"[None, None, None]","['', -10, 10, 10, -5, 10, -10, 5, 10, -5, 5, 5, -10]",268093,[],mouselab-mdp,c1.1,-552410915180044019,4,0,0,0,0
